gender,ethnicity,age,height,weight,hair_color,eye_color,country
0,1,72,1.65,65,3,4,3
1,0,47,2.04,88,6,2,5
1,0,71,1.93,73,1,4,44
1,1,44,2.01,70,1,1,15
0,2,59,1.85,99,4,5,52
0,1,25,1.87,109,3,0,13
1,0,65,1.88,90,3,2,5
1,1,22,1.64,91,2,3,55
1,2,26,1.93,53,1,4,32
1,0,54,1.77,93,3,0,54
1,2,25,1.85,89,5,1,60
1,0,43,1.66,97,3,6,14
1,0,31,1.5,64,3,6,24
0,0,47,1.8,59,5,4,22
0,0,73,1.5,89,2,1,19
0,2,70,2,76,1,6,45
0,1,24,1.82,106,0,2,34
1,0,70,1.48,96,0,5,54
1,2,33,1.64,94,6,2,49
0,2,54,1.55,76,0,4,34
0,2,20,1.91,85,1,1,47
0,1,25,1.88,84,0,1,56
0,1,58,1.77,99,6,2,2
1,1,54,1.89,80,1,3,56
0,2,62,1.81,50,6,4,62
0,2,49,1.48,85,0,3,31
0,2,24,1.56,79,6,0,29
0,1,71,1.59,104,1,0,29
0,0,21,1.91,82,2,4,60
0,0,34,2,100,3,1,1
1,1,47,1.48,60,2,1,44
0,1,47,1.63,94,2,2,5
1,1,69,1.87,62,1,5,45
1,0,27,1.88,90,2,0,14
0,0,67,1.84,93,1,6,62
0,0,38,1.52,51,5,0,51
0,0,67,1.5,110,2,6,58
0,1,36,1.71,80,2,6,16
0,0,28,1.89,108,0,6,61
0,0,52,1.79,67,3,6,0
0,1,68,1.97,110,2,6,21
0,1,39,2,86,2,5,34
0,2,40,1.76,52,4,3,47
0,1,73,1.54,90,1,0,38
0,2,56,1.99,81,6,0,33
1,2,51,1.99,62,4,0,67
0,2,46,1.48,55,4,3,8
1,1,71,1.86,79,6,2,10
1,1,36,1.46,93,2,4,4
1,0,67,1.7,77,3,6,54
0,1,41,1.52,110,6,1,23
1,2,25,1.96,61,3,6,13
1,2,51,1.68,56,1,3,41
1,1,19,1.77,106,6,2,34
1,0,45,1.46,80,0,0,54
0,0,71,1.55,53,2,0,45
1,2,45,1.78,84,1,1,27
1,0,58,1.85,84,0,5,29
1,1,22,1.51,56,6,5,3
1,1,66,1.98,85,2,5,34
0,0,54,1.66,86,3,2,25
0,0,39,1.46,92,6,1,32
1,0,20,1.93,77,3,4,52
1,0,32,1.7,107,0,2,61
1,0,51,1.79,73,2,5,47
0,0,43,1.82,99,1,6,26
0,0,32,1.49,95,5,5,51
1,2,52,2.04,55,1,6,38
0,2,44,1.67,99,3,2,23
0,1,69,1.83,108,2,1,64
0,1,58,1.91,110,6,5,32
0,2,36,1.48,73,5,3,14
1,2,42,1.54,76,4,0,58
0,2,50,1.47,90,3,6,42
0,1,35,1.79,97,2,5,59
1,0,70,1.57,87,1,0,68
1,0,50,1.98,105,5,4,44
1,0,64,1.79,76,1,1,32
1,0,58,1.79,110,2,0,19
1,0,26,1.61,83,5,4,63
0,0,45,1.51,84,3,3,57
1,2,51,1.45,69,5,6,56
0,2,70,1.73,52,0,0,2
0,1,73,1.97,90,5,5,65
0,2,72,1.45,55,1,4,31
1,1,39,2.03,75,1,2,42
1,2,65,1.79,110,5,1,58
1,2,32,1.71,76,5,3,23
0,1,22,1.76,81,4,5,49
1,1,39,1.54,101,1,2,7
0,0,42,1.89,110,4,2,12
0,1,24,2.04,79,0,0,14
0,0,47,1.61,69,1,6,65
1,1,72,1.81,71,5,3,40
0,0,52,1.69,94,0,4,2
1,2,69,1.64,57,6,0,60
0,0,55,1.98,83,5,2,60
1,2,54,1.62,81,2,5,4
0,0,28,1.89,91,5,4,36
1,1,57,1.76,71,3,2,60
0,2,72,1.51,93,2,0,27
1,2,72,2.02,64,4,1,37
1,1,29,1.71,104,3,1,53
1,1,47,1.8,83,6,4,24
1,1,39,1.85,69,4,4,15
0,2,35,1.86,77,5,5,28
0,0,29,1.7,99,4,3,33
0,0,29,1.8,69,0,0,46
1,2,74,1.73,54,2,3,4
0,1,46,1.76,104,6,4,9
0,1,22,1.82,81,2,6,4
1,2,42,2.04,52,2,1,33
1,1,31,1.75,90,4,4,23
0,1,44,1.97,91,5,6,8
0,2,42,1.95,56,3,3,22
1,2,74,1.94,68,1,3,17
1,0,44,1.87,53,0,4,67
0,1,67,1.9,106,5,0,22
1,2,24,1.8,60,5,2,56
0,0,55,1.8,100,4,2,24
0,2,72,1.71,77,5,4,49
1,2,21,1.49,110,5,2,46
0,1,24,1.97,93,5,6,58
1,0,49,1.55,104,6,3,53
0,0,73,1.91,97,0,2,51
0,0,44,1.54,62,2,6,8
0,2,36,1.63,96,3,0,12
1,2,58,1.79,80,3,1,53
1,2,47,1.78,99,3,4,13
1,0,33,1.65,85,4,6,52
1,0,73,1.94,58,2,6,66
1,1,69,1.95,79,1,4,7
0,0,73,1.57,100,5,5,18
0,0,23,2,100,3,2,51
0,1,68,1.85,72,6,3,13
1,2,24,1.47,107,0,6,3
0,1,34,1.75,72,3,3,59
1,1,52,1.45,75,4,3,46
1,2,69,1.6,94,5,3,54
0,2,29,1.52,52,4,1,2
1,1,48,1.57,89,5,5,66
0,0,42,1.66,79,6,2,1
1,1,64,1.46,61,0,3,19
1,2,51,1.56,52,6,6,67
1,2,39,1.86,98,0,0,68
0,1,51,1.46,92,1,2,0
1,1,37,1.53,100,2,6,6
1,0,70,2.03,97,0,6,51
1,0,42,1.52,55,4,3,46
1,0,65,1.46,96,0,3,67
0,2,37,1.98,71,0,5,8
0,1,30,1.98,86,5,4,0
0,2,42,2,55,4,6,24
1,0,32,1.66,57,6,1,3
1,0,44,1.83,59,0,3,45
0,2,20,1.95,80,0,4,17
1,2,44,2.05,98,2,3,47
0,0,67,1.51,52,6,3,50
1,1,23,1.48,89,6,4,40
1,0,44,1.49,69,5,2,15
1,0,51,1.84,75,0,4,4
1,2,58,1.92,76,6,0,26
0,0,54,1.64,61,0,4,7
0,1,59,2.04,71,1,0,25
0,2,73,1.47,102,5,5,3
0,2,71,1.66,93,1,3,29
0,1,45,1.93,110,0,4,23
1,2,25,1.81,82,5,6,48
1,1,44,1.97,98,3,4,58
1,0,58,1.56,94,1,1,14
0,1,38,2.04,97,2,5,13
1,0,59,1.61,91,1,1,48
0,0,50,2.05,77,4,4,63
0,1,28,2.01,107,2,3,9
1,0,74,1.81,53,3,3,18
1,1,63,2.05,80,6,2,62
0,0,40,1.77,102,5,3,7
0,2,39,1.81,74,5,1,39
1,0,43,1.65,74,0,3,13
0,0,49,2.03,53,2,3,35
1,0,62,1.45,73,4,3,2
1,2,25,1.69,110,4,2,18
1,2,23,1.78,70,6,4,6
1,0,67,1.91,98,0,4,0
0,2,26,1.85,82,1,6,52
1,0,54,1.69,102,3,5,54
0,1,55,1.9,98,2,3,58
1,0,57,1.88,100,6,1,52
0,1,71,1.72,56,2,1,10
1,0,58,2.01,51,6,5,23
1,2,37,1.63,53,4,5,49
0,1,73,1.94,70,6,4,45
1,2,25,1.8,103,6,5,16
1,2,57,1.97,69,1,5,59
0,0,37,1.84,57,4,3,15
1,2,61,1.49,109,3,2,1
0,1,42,2.03,65,1,0,39
0,0,60,1.93,71,1,0,57
0,0,69,1.88,51,1,6,62
1,0,31,1.7,97,0,0,3
0,2,70,1.53,81,1,5,3
1,2,22,1.93,62,2,2,30
0,0,69,1.75,93,0,6,22
1,1,34,1.88,52,4,5,61
0,1,38,1.93,106,4,0,28
0,2,67,2,72,0,0,33
1,0,37,1.92,94,6,2,24
0,0,45,1.94,65,4,4,41
0,1,24,1.45,79,2,0,1
0,0,73,1.62,99,3,4,27
0,0,52,1.69,102,2,3,40
0,1,69,1.81,65,2,1,45
1,2,54,1.98,100,2,0,7
1,2,45,1.75,67,5,0,2
1,2,28,1.48,105,2,1,67
1,1,34,2.04,98,1,5,12
1,0,70,1.88,51,5,6,46
1,0,63,1.78,60,6,3,41
0,1,43,1.84,84,1,5,34
0,2,51,1.85,64,6,6,51
1,2,26,1.88,106,6,2,44
0,2,71,1.61,107,3,0,10
0,0,22,2.05,98,6,4,46
1,2,29,2,50,1,5,40
1,1,57,1.92,72,3,0,44
1,0,31,1.73,74,4,2,4
0,1,32,1.59,76,5,1,5
0,1,26,1.92,68,5,1,10
1,0,71,1.94,95,2,1,15
0,2,28,1.67,89,6,1,60
1,0,27,1.51,69,6,2,44
1,2,56,1.66,85,6,4,40
0,1,30,1.64,64,2,4,32
0,2,61,1.83,89,4,6,16
0,0,33,1.49,62,5,2,14
1,1,71,1.7,109,0,5,20
1,1,59,1.74,55,6,3,47
0,0,55,1.9,106,4,2,13
0,2,48,1.74,107,1,3,63
1,2,30,2.02,54,1,2,21
0,2,42,1.74,95,6,0,31
0,2,38,1.87,98,5,3,53
0,0,57,1.72,89,2,3,13
0,0,32,1.5,87,2,6,0
0,0,29,1.91,85,5,5,49
0,0,66,1.78,105,1,1,43
1,2,40,1.93,95,4,5,19
0,1,56,1.67,58,1,2,10
0,1,37,1.59,51,4,1,19
0,2,28,1.68,66,5,3,0
1,1,63,1.55,87,6,1,27
0,1,51,1.7,54,3,5,5
0,0,56,1.92,59,4,3,17
1,0,36,1.51,63,5,6,23
0,0,66,1.78,63,2,4,48
1,1,68,1.71,58,6,0,8
1,2,55,1.5,94,1,6,15
1,1,72,1.56,109,5,1,48
0,2,56,1.91,93,5,3,45
1,1,37,1.9,92,4,6,1
0,1,51,1.53,95,3,4,46
0,1,37,1.52,66,3,5,27
0,0,57,2.01,96,5,0,0
1,0,34,1.91,75,5,6,40
0,2,60,1.56,69,0,0,47
1,0,47,1.86,71,1,5,43
1,1,47,1.72,82,2,1,18
0,0,48,1.82,67,1,6,64
0,1,24,1.78,104,1,0,3
1,1,59,1.81,95,6,3,60
1,2,44,1.71,83,1,2,38
0,2,67,1.47,91,6,3,31
1,1,61,2.01,92,4,0,57
1,1,39,1.81,101,1,1,62
1,0,40,1.55,90,4,0,67
1,1,71,1.64,89,3,1,53
0,0,33,1.72,87,6,1,31
1,1,33,1.64,109,2,1,21
1,0,42,1.64,89,6,2,57
1,2,71,2.01,56,4,1,60
1,0,73,2.02,56,3,3,14
0,1,39,1.68,80,0,4,21
1,1,63,1.95,91,3,1,52
0,2,37,1.69,73,6,5,37
1,2,74,1.98,101,5,6,17
1,0,69,1.46,71,5,6,11
0,2,40,1.78,78,4,2,27
1,1,24,1.67,96,0,6,29
1,2,52,1.62,92,6,0,11
0,1,72,1.51,84,0,4,27
0,0,43,1.92,57,0,2,27
1,1,48,1.46,89,1,1,27
0,2,38,1.45,68,0,4,26
1,2,43,1.76,101,4,0,67
1,1,42,1.55,55,6,2,35
1,1,62,1.6,53,3,4,55
1,1,38,1.92,110,5,1,52
1,2,59,1.95,110,3,1,35
1,1,54,1.85,83,3,5,45
1,1,58,1.49,82,1,2,38
1,0,54,1.45,70,5,0,60
1,0,60,1.94,92,6,5,29
0,1,36,1.47,88,6,5,55
1,0,34,1.81,95,5,0,8
0,0,61,2.05,94,2,0,8
0,0,70,1.6,103,0,6,41
1,0,61,2.02,88,6,5,49
1,2,52,1.67,80,1,4,13
1,2,21,1.62,64,4,3,48
1,0,55,2.04,107,3,3,53
0,2,41,1.94,55,3,3,49
1,0,54,1.91,65,6,3,56
1,2,31,1.63,77,2,4,48
0,2,28,1.66,95,5,1,26
1,0,19,1.93,76,4,1,14
0,0,24,1.81,89,6,2,10
0,0,25,1.6,83,1,5,36
0,2,64,1.68,96,3,3,44
0,1,31,1.88,57,6,3,23
0,2,55,1.95,69,1,2,8
1,2,51,1.66,63,0,2,17
1,1,45,1.5,55,3,1,52
1,1,20,1.67,67,2,1,9
1,1,72,2.03,65,0,1,20
1,2,42,1.5,67,5,6,57
1,0,25,1.98,103,2,3,27
0,1,40,1.87,71,0,1,64
1,2,44,1.58,93,3,3,3
1,0,29,1.5,67,0,2,66
0,1,30,2.04,63,1,1,10
0,1,67,1.5,90,4,2,29
1,2,39,1.83,74,2,4,46
0,1,69,1.84,60,3,4,15
1,0,69,1.76,89,2,1,47
1,2,37,1.8,107,2,4,48
1,1,64,2.01,73,2,3,21
0,2,37,1.69,90,2,0,63
0,0,30,1.98,54,3,1,67
0,1,64,1.71,86,2,5,61
1,1,65,1.84,87,3,1,11
0,0,73,2.04,98,3,5,53
0,0,49,1.62,59,3,2,5
0,2,29,2.01,51,6,2,62
1,0,58,1.56,96,2,3,0
0,2,48,1.54,71,0,5,62
0,2,22,1.94,54,2,6,49
1,1,60,1.8,56,0,2,16
1,2,34,2,106,6,2,26
0,2,35,1.72,54,0,2,36
0,1,47,1.76,66,3,4,51
1,2,23,1.5,106,5,5,12
0,0,19,1.95,97,1,4,26
0,2,31,1.86,104,1,4,56
1,2,63,1.76,78,4,6,45
1,0,35,1.62,103,4,0,20
0,1,29,1.79,110,1,4,56
0,0,22,1.95,96,2,6,37
0,1,23,1.74,66,3,3,41
0,0,73,1.67,75,4,3,32
1,1,33,1.92,79,2,6,36
1,1,54,1.7,72,1,3,65
0,2,62,1.93,85,1,6,34
1,2,62,1.82,104,6,5,55
1,0,19,1.9,70,2,1,51
0,0,56,1.95,69,2,4,67
0,0,25,1.5,64,2,5,58
1,1,30,2,79,2,6,1
0,2,43,1.8,92,1,5,26
1,2,43,1.71,90,0,6,50
1,0,70,1.53,67,5,5,62
1,1,62,1.96,86,1,1,37
0,0,59,1.94,51,0,5,28
0,1,49,1.63,71,1,1,41
1,0,43,2.03,103,3,0,7
0,0,39,1.91,91,1,1,54
0,1,73,1.8,99,5,6,25
0,1,52,1.48,64,3,6,42
1,0,58,1.99,95,4,6,24
0,2,40,1.88,52,1,2,18
1,1,48,1.75,70,3,3,48
1,0,63,1.76,61,3,5,19
0,2,46,1.99,51,5,0,54
0,0,58,1.61,52,0,5,31
1,2,51,1.9,82,1,0,17
1,1,48,1.66,94,4,1,66
1,0,35,1.83,67,2,5,46
1,1,29,1.54,84,0,4,65
0,0,66,1.53,80,1,2,40
0,1,65,1.76,81,4,2,58
1,0,64,1.94,81,6,1,64
0,1,30,1.74,103,6,6,34
0,1,46,1.64,69,5,3,6
0,0,35,1.71,79,4,4,8
1,1,20,2,109,5,0,42
0,2,40,1.91,77,6,5,14
0,2,47,1.8,98,2,6,16
0,0,58,1.86,78,4,2,7
0,0,51,1.98,86,4,5,16
1,2,49,1.66,94,3,0,35
1,1,29,1.84,70,2,4,24
0,0,33,1.46,110,3,5,38
0,1,23,1.64,98,2,5,39
0,1,54,1.89,75,0,0,5
0,1,28,2.03,69,1,0,39
1,0,71,1.59,63,1,4,49
1,1,59,1.47,79,6,6,63
1,1,23,2.02,74,6,1,23
1,2,40,1.58,96,6,5,4
1,1,23,1.97,109,4,2,18
1,1,64,1.59,99,3,5,11
1,1,32,1.8,57,0,6,12
0,0,52,1.85,78,5,6,44
0,1,51,2.01,82,2,2,23
1,1,44,1.85,94,1,1,34
1,1,68,1.63,94,2,0,52
0,0,23,1.62,99,6,6,17
1,1,37,1.51,78,0,1,28
1,0,49,1.95,70,1,6,58
0,2,24,1.87,94,4,5,36
1,0,43,1.56,81,6,0,38
1,1,67,1.88,105,5,1,67
0,1,28,2.04,76,3,6,17
0,1,33,1.89,102,6,3,6
0,1,49,1.78,90,2,2,60
0,2,24,1.85,84,2,3,17
1,2,40,1.58,109,2,2,23
0,0,45,1.82,57,0,6,29
0,1,30,2.01,108,2,4,58
1,1,51,1.75,67,3,5,67
0,1,20,1.92,92,4,4,65
0,1,54,1.49,59,3,4,54
0,0,39,1.55,107,2,1,57
1,0,48,1.64,106,4,3,21
0,0,21,1.59,84,5,6,41
1,1,25,1.86,103,4,3,61
0,2,67,1.6,61,1,3,57
0,1,23,1.77,51,6,6,9
1,0,45,1.94,52,3,3,55
1,2,69,1.75,65,5,1,44
0,0,51,1.86,106,3,2,63
1,1,62,1.96,95,4,4,58
1,1,60,2.01,57,4,0,8
1,0,41,1.65,61,4,3,2
0,0,39,1.62,75,1,5,11
0,1,63,1.46,84,0,4,37
1,1,32,1.93,81,3,1,1
1,2,67,1.53,58,4,6,38
0,0,49,1.9,106,6,4,48
1,0,73,1.97,66,3,3,68
0,0,34,1.72,106,0,0,34
1,2,38,1.74,57,3,2,36
0,2,50,1.48,105,1,2,22
1,2,34,1.6,109,5,4,18
1,2,65,1.84,73,4,6,39
1,2,37,1.78,93,2,0,28
1,0,32,1.74,95,5,2,62
0,2,42,1.86,79,6,6,16
1,2,32,1.62,101,2,3,27
1,1,64,1.97,99,0,5,30
0,0,35,1.56,56,5,6,14
1,2,22,1.98,85,4,2,39
0,2,55,1.53,68,3,1,4
1,1,55,1.49,102,0,2,46
0,1,59,1.67,70,1,4,43
1,1,43,2.04,110,3,4,57
0,1,43,1.87,57,6,5,18
0,0,20,1.98,60,3,4,8
1,2,54,1.8,79,4,5,11
0,0,62,1.73,90,3,2,9
1,2,48,1.74,71,0,2,3
1,2,48,1.6,75,0,2,11
0,2,59,1.56,100,3,6,65
1,0,45,2.01,87,3,0,62
1,2,34,2.04,71,6,1,33
0,0,64,1.64,85,4,1,35
0,0,21,1.68,76,5,1,0
1,2,34,1.93,82,5,6,65
1,1,26,1.58,66,4,0,19
0,0,38,1.88,67,6,2,32
0,1,24,1.6,75,6,2,7
0,2,52,1.47,85,2,2,42
0,1,22,1.95,99,6,4,13
0,0,30,1.57,106,1,4,53
0,1,64,1.66,104,6,1,18
1,0,65,1.93,92,5,2,68
0,1,26,2,93,2,4,41
1,0,41,1.59,73,1,6,9
1,2,54,1.55,107,6,6,24
1,0,64,1.86,76,5,5,20
1,0,70,1.85,102,1,4,39
1,2,65,1.45,66,6,1,14
0,1,36,1.52,59,3,3,19
1,1,58,1.71,72,1,4,53
0,0,42,1.91,103,6,3,66
1,1,39,1.84,51,1,2,53
1,1,54,1.73,50,5,3,52
1,1,39,1.9,77,6,0,17
0,0,57,2.01,88,0,3,44
1,1,28,1.73,67,1,1,53
1,0,66,1.9,90,0,5,67
0,2,71,2.05,105,6,2,58
1,2,59,1.69,70,0,2,14
1,1,28,1.51,61,0,5,43
1,2,50,1.45,54,5,0,9
1,2,73,1.47,91,0,5,11
1,2,32,1.57,107,4,4,6
1,0,34,1.6,78,5,0,35
0,0,20,1.55,73,2,1,63
0,0,55,1.58,100,1,2,25
1,1,49,1.73,78,0,3,35
1,1,63,1.5,51,2,0,60
0,0,50,1.68,79,4,2,23
0,0,29,1.84,55,1,1,56
0,0,27,1.73,82,2,2,14
1,0,49,1.93,75,4,2,60
0,1,23,1.52,96,2,2,25
1,0,27,1.77,109,0,5,54
0,0,33,1.71,70,0,3,50
0,0,43,1.54,109,1,1,6
1,0,31,1.48,83,2,3,33
1,2,43,1.81,76,5,1,15
1,2,20,1.96,89,1,3,40
0,1,64,1.93,102,3,0,48
0,2,48,1.56,90,2,6,21
0,1,53,1.62,64,1,0,37
1,0,71,1.9,96,6,6,17
0,1,45,1.6,90,1,1,37
1,1,25,1.59,93,5,2,45
1,0,57,1.53,107,1,6,57
1,1,34,1.65,52,6,1,17
1,1,42,1.72,97,0,0,53
0,2,43,1.76,105,5,5,26
0,2,37,1.73,103,0,5,9
0,0,30,1.73,100,0,1,58
0,2,68,1.99,91,6,2,51
0,0,48,1.84,73,1,1,49
0,2,73,1.83,80,6,3,46
0,0,64,1.96,58,4,5,28
1,2,66,2.01,75,4,6,57
1,2,41,1.54,110,1,3,45
0,0,47,1.97,50,5,4,6
0,0,69,1.97,53,4,0,68
1,2,32,1.9,66,4,1,21
1,1,62,1.63,83,5,1,68
1,1,60,1.84,67,3,3,12
0,2,67,1.54,87,0,3,12
0,1,21,1.61,94,2,5,40
1,2,55,1.93,63,1,3,58
0,0,71,2.04,63,1,5,29
1,0,20,1.72,73,5,2,29
0,1,44,1.8,72,2,1,35
1,1,27,1.91,50,0,5,67
0,0,28,1.94,54,5,3,50
0,0,46,1.74,103,3,0,16
1,0,43,1.84,96,4,1,68
0,0,48,1.86,61,3,1,9
1,2,69,1.97,74,1,5,9
1,2,68,1.49,92,6,2,63
1,2,68,1.67,68,4,6,5
0,0,35,1.83,59,0,2,30
1,0,36,1.83,61,6,1,66
1,2,58,1.73,77,3,2,50
0,0,32,2.04,75,4,0,63
1,0,28,1.67,56,3,6,32
0,1,65,1.67,110,5,0,49
1,2,35,1.59,70,1,4,17
0,0,34,1.89,74,4,3,40
1,1,63,1.98,102,6,0,29
1,1,32,1.52,87,2,4,4
1,1,61,1.56,89,5,1,33
1,0,63,1.96,101,1,2,4
1,0,22,1.52,81,6,6,38
0,0,64,1.7,68,2,2,59
0,0,22,2,82,0,2,34
1,0,35,1.6,96,1,5,15
1,1,64,1.45,81,5,5,20
0,2,38,1.8,68,2,3,50
0,2,67,1.83,110,0,1,20
0,2,47,2,51,5,0,52
1,2,37,1.95,105,6,5,17
1,1,64,1.68,105,0,3,7
1,2,41,1.76,84,6,2,29
0,2,62,1.47,103,5,6,8
0,2,28,1.94,78,3,0,45
1,2,65,1.55,52,2,5,58
0,2,70,1.58,57,6,2,46
1,1,25,1.71,92,2,2,45
1,2,69,1.95,82,6,5,24
1,1,64,1.5,108,2,2,56
1,0,53,2.02,81,0,6,58
0,2,53,2.03,87,6,3,17
1,2,49,1.62,59,3,6,5
0,1,59,1.46,98,1,2,57
1,0,24,1.9,97,6,6,15
1,2,43,2.04,71,4,2,26
1,0,38,1.84,90,6,3,61
1,2,47,1.55,54,3,5,17
0,0,41,1.87,100,2,5,34
0,0,37,1.79,92,6,6,4
0,1,32,2.03,81,4,5,19
0,2,69,2.02,99,3,2,12
1,0,62,2,76,3,4,29
1,1,28,1.57,58,6,2,6
0,1,26,1.93,79,1,2,67
0,2,31,1.75,100,6,5,41
1,1,74,2.05,55,1,2,13
0,2,52,1.68,73,0,5,41
1,1,37,1.64,105,0,2,59
1,0,73,1.82,83,3,3,68
1,2,32,1.65,85,5,3,44
0,1,54,1.85,77,3,6,0
1,0,55,1.7,98,5,2,13
1,2,64,2.01,64,0,6,29
1,0,45,2.03,83,2,6,51
0,2,67,1.82,69,4,1,8
1,1,41,1.62,93,6,2,28
0,1,60,1.74,67,3,0,28
0,2,37,1.8,73,6,6,47
1,2,40,1.95,51,3,2,53
0,0,73,1.66,53,5,3,51
0,2,51,2.02,78,6,6,68
0,0,66,1.72,66,3,5,4
0,0,31,1.91,95,2,6,67
1,1,43,1.74,68,0,6,67
0,1,65,1.76,74,2,4,52
1,0,61,1.92,110,4,1,33
0,2,45,1.67,75,2,1,51
0,1,66,1.53,92,2,6,31
0,1,73,1.62,102,2,5,31
0,0,52,1.46,93,2,5,1
0,2,56,1.51,110,5,2,5
0,2,51,1.91,79,2,4,49
1,1,47,1.91,75,0,5,21
1,1,22,1.57,100,4,2,3
0,1,71,1.87,58,6,4,68
0,0,19,1.55,100,1,3,12
0,1,62,1.53,59,2,3,3
0,2,43,1.97,106,0,6,48
0,2,44,1.94,101,4,6,3
1,0,62,2,93,0,3,25
1,1,34,1.58,69,6,0,30
1,0,32,1.94,54,2,2,50
1,0,47,1.99,80,5,4,61
0,0,51,1.74,104,6,0,60
0,1,35,1.94,101,5,2,20
0,1,37,1.69,107,4,3,37
1,0,55,1.45,72,3,0,19
1,1,70,1.78,71,2,1,46
0,1,57,1.68,92,2,3,5
0,1,35,1.78,90,6,1,16
0,2,50,1.92,107,6,5,48
0,0,47,1.5,69,2,1,1
0,2,37,1.92,65,4,3,59
0,0,40,1.86,104,2,6,20
1,2,46,1.5,60,1,2,68
0,1,50,1.67,64,1,3,20
0,0,46,1.52,106,6,3,7
1,1,30,1.87,50,3,0,16
0,0,65,1.66,61,0,6,68
0,1,48,1.67,94,3,6,20
1,0,35,2,69,5,2,36
0,1,58,1.66,60,4,2,6
0,2,25,1.59,54,6,3,5
1,1,37,1.61,91,5,5,4
0,0,37,1.7,62,5,2,55
0,0,21,1.82,93,5,0,36
1,0,20,1.9,81,6,3,57
1,0,35,1.77,61,4,4,8
0,2,48,1.52,96,5,4,49
0,0,62,1.47,81,1,0,43
1,0,51,1.73,55,3,2,11
0,2,68,1.62,71,5,1,22
1,0,45,1.58,108,3,1,39
0,2,29,1.8,66,3,3,31
0,2,37,1.64,94,4,1,10
1,1,50,2.03,52,4,1,28
0,2,63,1.46,58,3,2,11
0,2,25,1.77,69,1,5,47
1,1,62,1.75,81,4,2,9
0,1,29,1.74,54,3,5,55
0,1,49,1.82,85,4,2,2
1,2,52,1.84,51,3,3,29
1,1,29,1.55,66,0,4,10
0,2,60,1.5,77,4,1,11
1,0,33,1.56,60,5,0,12
1,1,61,1.52,83,4,6,28
1,0,49,1.49,93,4,0,17
0,0,56,1.92,66,3,3,65
0,2,71,1.78,62,6,1,46
1,0,67,1.85,51,5,3,33
1,2,55,1.45,110,5,4,67
0,2,42,1.46,101,1,2,52
0,1,49,1.94,54,3,1,35
0,1,67,1.72,87,2,0,25
0,1,27,1.65,99,0,3,44
0,2,54,1.87,75,1,1,39
0,2,33,1.94,67,2,6,0
1,2,42,1.92,99,0,4,18
0,2,55,1.94,107,6,1,19
1,2,67,1.82,106,4,0,54
0,0,66,1.64,50,0,6,9
1,0,38,2.05,52,4,2,33
0,1,58,2,87,5,4,4
0,0,70,1.54,78,3,3,6
1,1,45,1.84,54,6,2,53
0,1,60,1.59,85,2,0,62
1,2,66,1.52,98,2,0,53
0,0,73,1.56,108,0,3,19
0,1,70,1.54,88,2,2,59
0,2,47,1.64,83,5,4,59
1,2,48,1.64,75,1,5,28
1,1,73,1.67,59,5,5,57
1,0,37,1.53,85,3,2,15
1,2,23,1.66,89,3,4,24
1,0,74,1.55,60,6,6,62
0,0,68,1.62,100,0,3,12
1,0,61,1.49,92,0,3,28
0,1,50,1.62,78,6,5,20
0,0,29,1.58,61,0,0,20
1,0,67,2.04,91,6,6,39
0,0,30,1.64,105,0,3,55
1,0,52,2.02,82,5,4,13
0,2,46,1.85,102,4,4,4
1,0,25,1.59,101,4,1,10
1,1,29,2.05,66,1,1,36
1,2,27,2.02,60,6,2,19
1,0,33,1.68,54,6,3,5
0,0,56,1.64,60,3,2,8
0,2,45,1.54,99,3,0,5
0,1,23,1.74,100,5,6,61
0,2,52,1.5,74,6,4,58
1,2,52,1.95,94,5,6,41
0,2,29,1.89,82,3,0,31
1,2,67,1.88,78,1,1,45
1,0,22,1.95,55,5,5,9
0,1,67,1.92,58,3,6,42
1,2,53,1.46,91,5,1,17
0,2,31,1.93,97,0,6,15
1,2,62,1.47,107,4,1,65
1,2,39,1.54,62,6,1,26
1,1,40,1.89,98,0,5,8
0,2,73,1.47,93,3,2,13
1,0,44,1.88,105,4,5,33
1,2,43,1.85,52,4,2,49
0,1,28,1.52,52,2,2,5
1,0,34,1.79,75,1,4,3
0,1,67,1.96,86,4,2,33
1,2,44,1.58,83,2,6,55
0,2,42,2.03,89,0,0,49
0,2,51,2.05,80,3,6,13
0,0,49,1.84,57,4,3,68
0,2,39,1.47,86,5,5,31
0,1,44,2.01,86,2,1,14
1,2,25,1.93,100,4,4,10
0,0,38,1.9,84,1,2,56
0,2,60,1.52,66,2,2,12
1,1,39,1.66,84,1,5,29
1,0,68,2.05,110,0,2,33
1,0,68,1.71,53,5,6,9
1,0,62,1.87,53,2,3,21
1,0,61,1.98,61,0,0,54
1,2,19,1.88,98,2,2,0
1,2,73,1.75,64,5,4,66
1,1,38,1.98,87,3,3,4
1,1,29,2,64,1,5,38
0,1,52,1.74,103,0,0,5
1,1,59,1.91,51,3,2,42
1,1,38,2.01,58,5,3,47
0,2,71,1.87,77,1,4,8
1,2,26,1.98,50,4,4,25
1,2,26,1.9,59,2,4,23
1,1,32,1.82,64,0,2,37
1,2,48,1.99,90,1,3,12
0,2,53,1.91,77,1,3,11
0,2,24,1.97,91,3,4,38
0,1,28,1.78,52,3,4,40
1,1,55,1.55,62,3,3,61
0,2,52,1.49,60,6,2,46
