gender,ethnicity,age,height,weight,hair_color,eye_color,country
Male,White,61,1.93,86,Auburn,Hazel,30
Female,Asian,21,1.5,71,White,Hazel,54
Female,Black,21,1.85,52,Auburn,Blue,62
Male,White,45,1.92,96,Auburn,Brown,6
Male,White,54,1.83,90,Blond,Brown,58
Male,White,35,1.53,77,Gray,Green,9
Male,Asian,36,2,71,Black,Hazel,16
Male,Asian,65,1.85,92,Brown,Blue,8
Male,White,68,1.61,59,Auburn,Blue,20
Male,White,26,2.01,93,Gray,Hazel,58
Female,Black,21,1.96,86,White,Hazel,11
Male,White,73,1.8,75,Auburn,Blue,44
Male,Asian,36,1.89,106,Brown,Blue,32
Female,Black,33,1.99,82,Red,Gray,69
Female,Black,23,1.89,87,Auburn,Gray,47
Female,Asian,38,1.64,103,Auburn,Green,47
Male,Asian,59,1.74,63,Gray,Gray,4
Female,Black,56,1.88,74,Gray,Blue,34
Female,Black,53,1.81,97,Blond,Amber,49
Female,Asian,71,1.96,103,Auburn,Amber,22
Male,Black,60,1.96,95,Brown,Blue,39
Male,Black,41,1.61,104,Black,Amber,50
Female,Black,60,2.01,97,Red,Brown,59
Female,Black,69,1.93,110,Brown,Amber,2
Male,White,71,1.51,75,Brown,Amber,49
Female,White,35,1.65,75,Black,Hazel,4
Female,White,21,1.83,84,Red,Violet,50
Female,Black,55,1.66,81,Auburn,Gray,39
Female,Asian,19,1.79,56,Red,Gray,38
Male,Asian,30,1.91,93,White,Blue,52
Female,Asian,34,2.01,62,Brown,Green,22
Male,White,48,1.95,104,Black,Blue,6
Male,White,69,1.59,88,Auburn,Brown,45
Female,White,60,1.57,50,Gray,Gray,62
Female,White,27,1.56,61,Gray,Brown,38
Male,Asian,63,1.57,68,Auburn,Violet,14
Female,Black,23,1.48,103,Red,Brown,32
Male,White,51,1.62,85,Gray,Green,53
Male,Asian,65,1.91,104,Blond,Violet,36
Male,Black,30,1.94,78,Auburn,Hazel,62
Male,Black,58,1.95,58,Black,Gray,5
Female,Black,66,1.89,66,Gray,Amber,6
Male,Black,73,1.73,59,Auburn,Hazel,61
Female,White,61,1.75,91,Blond,Violet,27
Female,White,66,1.76,77,Blond,Amber,29
Male,Asian,69,1.69,71,Auburn,Violet,61
Female,White,19,1.94,59,White,Violet,51
Male,Black,60,1.87,83,Brown,Hazel,43
Female,Black,37,1.96,67,Auburn,Hazel,23
Male,Asian,39,2.01,104,Brown,Violet,5
Female,Asian,71,2.01,58,Black,Violet,10
Male,White,22,1.93,51,Black,Brown,24
Female,Black,73,2.04,82,Red,Hazel,53
Male,Black,50,1.76,58,Black,Gray,41
Female,Black,25,1.67,88,Brown,Violet,13
Female,Asian,68,1.82,78,Auburn,Green,45
Male,White,63,1.78,75,White,Brown,66
Male,Asian,57,1.77,76,Gray,Brown,7
Female,White,24,2.03,70,White,Blue,25
Female,Asian,69,1.55,92,Red,Brown,27
Male,Asian,23,1.87,83,Auburn,Amber,4
Female,Asian,71,1.73,69,Red,Violet,62
Male,White,19,1.45,110,White,Brown,1
Female,Black,20,1.96,54,Gray,Hazel,53
Female,Black,57,2.05,77,Gray,Hazel,2
Male,Black,48,1.78,70,White,Blue,1
Female,Black,35,1.87,55,Blond,Green,64
Male,Black,59,1.9,99,Gray,Amber,45
Female,Black,49,1.97,85,White,Brown,68
Male,Asian,47,1.65,72,Brown,Brown,56
Male,Black,47,1.72,60,Blond,Amber,24
Male,Asian,52,1.85,60,Brown,Gray,14
Female,Black,44,1.63,53,Blond,Green,33
Female,Asian,23,1.71,62,Black,Brown,32
Male,Asian,45,1.99,90,White,Green,60
Female,White,21,1.63,109,Gray,Brown,43
Male,Asian,34,1.71,65,Auburn,Violet,49
Male,White,63,1.65,87,White,Gray,52
Male,Asian,62,1.9,87,Gray,Green,7
Female,White,59,1.99,67,Auburn,Green,64
Female,Black,49,1.96,91,Blond,Blue,4
Male,Asian,31,2.04,65,Blond,Green,16
Female,White,28,1.72,76,Brown,Green,7
Female,Asian,30,1.49,103,Blond,Blue,1
Female,Asian,34,1.54,94,Red,Violet,9
Male,Black,72,2.01,63,Blond,Blue,13
Female,Black,72,1.5,73,White,Green,42
Female,Asian,42,2.04,65,Black,Green,16
Female,Black,65,1.69,63,White,Amber,34
Female,Asian,44,1.85,65,Black,Blue,51
Female,Black,35,1.94,67,White,Hazel,51
Female,Asian,66,1.99,50,Gray,Blue,3
Male,White,38,2.03,94,Black,Green,14
Male,Asian,44,1.77,101,Black,Violet,10
Male,Black,60,1.9,50,Blond,Blue,69
Female,White,37,1.74,77,Gray,Gray,6
Male,White,61,2.04,82,Gray,Amber,60
Female,White,41,1.98,83,Auburn,Amber,54
Male,White,52,1.69,52,Gray,Hazel,5
Female,Black,65,1.61,87,Brown,Gray,34
Male,Asian,19,1.7,99,White,Green,3
Male,White,32,1.98,67,White,Blue,37
Male,White,43,1.88,72,Black,Gray,33
Male,Black,25,1.89,80,Gray,Green,63
Male,Asian,29,2.02,65,White,Brown,20
Male,White,57,1.54,84,Auburn,Green,13
Male,Asian,72,1.57,74,Gray,Violet,49
Female,Black,39,1.89,78,Red,Violet,60
Female,Asian,37,1.89,109,Red,Green,21
Male,White,36,1.93,102,Gray,Green,40
Male,White,35,1.58,68,Blond,Blue,36
Male,Black,48,1.91,80,White,Brown,1
Male,Asian,35,1.77,77,Red,Amber,28
Female,Asian,51,2,86,Red,Amber,52
Male,White,35,1.83,108,Black,Gray,28
Female,Asian,45,1.64,92,Black,Gray,5
Male,Asian,65,1.46,70,White,Violet,12
Female,Asian,65,1.83,77,Black,Green,6
Male,Asian,68,1.47,74,White,Blue,68
Female,White,37,1.71,92,White,Amber,64
Female,Black,47,1.57,95,Brown,Violet,52
Female,Black,53,1.55,69,Black,Gray,44
Male,Asian,72,1.79,97,Red,Violet,19
Male,White,39,1.75,58,Brown,Gray,31
Female,Black,27,1.57,110,Blond,Hazel,32
Male,Asian,71,1.5,57,Blond,Hazel,26
Female,Asian,29,1.57,72,Auburn,Green,50
Female,White,31,2.04,61,Brown,Brown,25
Female,White,43,1.45,60,Auburn,Hazel,8
Male,Asian,55,1.92,67,Blond,Amber,50
Male,Black,72,1.46,105,Brown,Violet,66
Female,Black,29,1.84,52,Auburn,Violet,58
Male,Asian,20,1.6,52,Gray,Green,43
Female,Asian,66,1.53,83,Gray,Brown,53
Male,White,45,2.01,99,White,Amber,36
Male,Asian,45,1.91,84,Brown,Amber,15
Male,Asian,38,1.77,54,Blond,Blue,6
Female,Asian,20,1.9,100,Auburn,Gray,48
Male,Asian,47,1.52,87,Blond,Green,31
Female,White,61,1.61,60,Black,Brown,68
Male,White,68,1.71,64,Black,Gray,31
Male,Asian,30,1.57,75,Red,Brown,43
Female,Black,69,1.84,81,Brown,Hazel,58
Male,Asian,30,1.48,63,Auburn,Blue,13
Female,Asian,52,2.01,55,White,Hazel,35
Male,Black,72,1.84,71,Black,Amber,68
Male,Black,49,2.01,57,Red,Brown,68
Male,White,65,1.78,66,White,Brown,62
Female,Asian,45,1.86,51,Brown,Violet,7
Female,White,22,1.75,90,Auburn,Violet,2
Male,Asian,61,1.94,96,White,Blue,61
Male,Asian,61,1.81,92,Red,Green,31
Female,Asian,23,1.51,50,Black,Blue,50
Male,White,25,1.88,67,Black,Gray,38
Female,Asian,69,2.04,86,Black,Green,60
Male,White,60,1.68,105,Brown,Violet,40
Female,Black,22,1.76,66,Blond,Amber,6
Male,Asian,44,1.57,100,Gray,Brown,61
Male,Black,43,1.48,60,Brown,Brown,24
Male,Asian,45,1.91,79,Gray,Violet,3
Male,Asian,36,2.03,66,Black,Gray,56
Male,Asian,23,2.05,52,Blond,Amber,2
Male,Asian,46,1.68,99,Black,Blue,65
Male,Asian,62,1.81,50,Red,Amber,53
Female,Black,63,1.96,109,Auburn,Amber,43
Female,Asian,55,1.96,106,Red,Hazel,64
Male,Asian,59,2,86,Red,Gray,27
Female,Black,59,1.52,81,Auburn,Amber,52
Male,Asian,55,1.64,76,Blond,Blue,45
Female,Black,69,2.01,93,White,Blue,68
Male,White,64,1.96,94,Auburn,Amber,41
Male,Asian,30,1.76,83,Red,Hazel,55
Female,Black,37,1.57,63,White,Blue,3
Female,Asian,59,1.93,75,Black,Hazel,68
Male,Asian,72,1.86,59,Red,Gray,44
Female,White,60,1.74,87,Auburn,Brown,56
Female,Black,60,2.04,110,Gray,Gray,25
Male,Black,48,1.92,76,White,Hazel,4
Male,Black,71,2.01,100,Auburn,Amber,53
Male,Asian,42,1.9,87,Blond,Amber,10
Female,Asian,67,1.88,77,Brown,Brown,25
Male,Asian,72,1.51,68,Black,Gray,21
Female,White,25,1.86,105,Auburn,Blue,29
Male,Black,33,1.79,90,Red,Green,28
Male,White,65,1.74,74,White,Blue,43
Male,Black,41,1.8,55,Black,Hazel,12
Female,Black,50,1.84,73,Blond,Brown,15
Female,White,53,1.88,62,Blond,Hazel,51
Male,Black,29,1.49,105,Gray,Amber,68
Female,Black,27,1.63,93,Blond,Green,62
Female,Black,67,1.92,67,Auburn,Violet,55
Female,Black,33,1.92,89,White,Violet,44
Female,White,52,1.9,101,Blond,Amber,44
Male,Black,67,1.54,79,Auburn,Blue,39
Male,White,27,1.97,52,White,Violet,59
Female,Black,35,1.77,91,Brown,Green,62
Female,Black,64,2,54,Red,Amber,36
Female,White,56,2,95,Brown,Blue,63
Female,Asian,70,1.76,62,Brown,Violet,50
Male,Asian,44,1.9,90,Red,Hazel,11
Female,Black,56,1.77,110,White,Blue,61
Female,Asian,56,1.7,64,Gray,Green,14
Female,White,45,1.59,110,Brown,Gray,25
Female,Black,73,1.87,83,Black,Blue,3
Male,Black,27,1.46,51,Black,Hazel,5
Female,Black,25,1.9,93,Auburn,Gray,42
Female,Asian,48,2.03,105,Brown,Blue,22
Female,Black,21,1.58,102,Gray,Blue,10
Female,Black,24,1.69,88,Auburn,Blue,25
Female,Asian,42,1.84,84,Gray,Brown,2
Male,Asian,22,2.02,76,Gray,Gray,9
Female,White,59,1.93,56,Brown,Amber,60
Male,Black,34,2.01,83,White,Amber,30
Male,Asian,48,1.74,96,Black,Gray,20
Female,White,62,2.04,110,White,Violet,29
Female,White,50,1.71,96,Gray,Violet,36
Female,Asian,24,1.51,50,White,Gray,34
Female,Black,44,1.5,71,Blond,Gray,17
Female,White,21,1.65,95,Gray,Blue,49
Male,Black,24,1.7,56,Brown,Gray,7
Female,White,26,1.76,67,Auburn,Amber,39
Female,Asian,60,1.48,106,Auburn,Violet,62
Female,Asian,43,1.67,52,Black,Brown,5
Female,White,63,1.92,85,Blond,Gray,6
Female,Black,24,1.94,91,White,Green,6
Female,Asian,39,1.95,65,Black,Amber,45
Female,White,54,1.73,68,Auburn,Gray,31
Male,Asian,48,2.05,58,Auburn,Gray,47
Male,Asian,54,1.95,69,Auburn,Amber,44
Male,White,51,1.77,67,Red,Gray,13
Female,White,48,1.68,57,Brown,Brown,26
Female,Asian,65,1.76,69,Auburn,Gray,11
Male,Asian,23,1.72,67,Red,Green,12
Male,White,61,1.67,89,Black,Violet,58
Male,Asian,63,1.81,83,Red,Hazel,14
Female,White,32,1.45,102,Gray,Violet,35
Male,White,58,2.04,69,Auburn,Brown,64
Male,Asian,29,2,96,Auburn,Hazel,9
Male,Black,58,1.77,95,Gray,Hazel,2
Male,Asian,31,1.68,73,Black,Brown,27
Male,Asian,39,1.54,58,Black,Blue,31
Female,Black,45,1.48,105,Red,Hazel,65
Male,Black,37,2.01,57,Gray,Amber,11
Female,Black,51,2.02,74,Gray,Violet,24
Female,Asian,45,1.7,84,Red,Brown,35
Female,Black,56,2.02,56,Blond,Green,11
Female,Black,19,1.82,87,Gray,Violet,25
Male,Asian,33,1.54,79,Gray,Violet,4
Female,Asian,59,2,107,Auburn,Hazel,43
Female,Asian,60,1.84,73,Black,Blue,3
Male,Black,21,1.58,57,Auburn,Brown,11
Male,Black,35,1.86,86,Brown,Amber,7
Male,Asian,20,2.02,100,Gray,Hazel,22
Female,White,41,2,80,Red,Amber,60
Female,White,73,1.72,93,Red,Gray,33
Male,Black,34,1.48,81,White,Amber,24
Male,White,37,1.99,84,Gray,Gray,8
Female,Black,20,1.6,103,Red,Brown,39
Female,Asian,44,1.77,106,Brown,Green,62
Male,White,19,1.75,93,Blond,Gray,10
Female,Black,20,1.81,110,Brown,Hazel,16
Male,White,28,2.03,87,Gray,Hazel,45
Male,White,51,1.58,98,Black,Blue,36
Male,Black,62,2,50,Black,Blue,18
Male,White,29,1.57,104,Blond,Blue,56
Male,Black,41,1.82,103,Gray,Blue,34
Female,Asian,42,1.8,92,Gray,Green,1
Male,Black,72,1.98,67,Gray,Violet,55
Female,Asian,43,1.72,55,Auburn,Violet,2
Male,Black,62,1.84,84,Blond,Blue,9
Female,Black,70,1.55,72,Blond,Blue,29
Male,White,50,1.84,50,Blond,Green,43
Male,Asian,41,1.93,105,Brown,Blue,17
Female,Asian,70,1.67,103,Auburn,Gray,64
Male,White,19,1.53,87,Black,Violet,69
Male,Asian,59,1.67,53,Blond,Hazel,12
Male,Asian,58,1.88,69,Blond,Hazel,9
Male,Black,29,1.99,80,White,Gray,25
Female,Asian,37,1.86,60,Red,Blue,65
Male,White,28,1.82,72,Gray,Amber,48
Female,Black,23,2.05,106,Blond,Brown,19
Male,Black,68,1.65,72,White,Violet,56
Female,Asian,41,1.71,70,Gray,Hazel,20
Male,Black,58,1.49,61,Auburn,Green,39
Female,Asian,44,1.74,103,Brown,Hazel,28
Female,Black,51,1.51,97,Brown,Blue,61
Female,Black,29,1.96,77,Red,Violet,24
Female,Asian,22,1.62,104,Black,Green,39
Female,Black,24,1.79,54,White,Brown,21
Female,Asian,46,1.5,100,Brown,Amber,16
Female,Asian,44,1.57,102,Red,Brown,47
Female,White,44,1.6,98,Red,Violet,42
Female,Asian,45,1.95,64,Blond,Gray,69
Male,Black,29,1.54,99,Brown,Amber,66
Female,White,21,1.81,99,Black,Hazel,20
Female,White,34,1.57,85,Blond,Gray,45
Male,White,37,1.55,74,Auburn,Amber,47
Male,Asian,35,1.59,89,Brown,Brown,68
Male,Black,27,1.57,63,Blond,Hazel,3
Female,White,55,1.95,74,Gray,Green,23
Male,White,63,1.74,81,Black,Blue,7
Female,White,40,1.62,76,Gray,Gray,56
Male,White,45,1.51,60,Blond,Green,51
Female,White,21,1.82,79,Black,Violet,13
Female,Black,29,2.04,100,Black,Blue,42
Female,White,45,1.65,56,Black,Green,27
Male,Black,22,1.51,97,Red,Amber,24
Female,Asian,49,1.77,102,Gray,Violet,51
Male,Black,59,1.58,78,Red,Gray,38
Female,Asian,56,1.49,73,White,Gray,65
Male,Asian,71,1.98,78,White,Green,61
Male,White,23,1.66,101,Red,Gray,62
Female,White,53,1.84,59,White,Gray,7
Male,Asian,33,1.88,109,Gray,Blue,18
Female,Black,62,1.84,87,Blond,Brown,5
Male,White,56,1.5,51,Black,Violet,24
Female,White,23,1.65,97,White,Green,67
Male,Asian,29,1.5,83,Brown,Green,50
Male,White,58,1.45,83,White,Hazel,52
Female,Black,53,1.59,83,White,Hazel,34
Female,Asian,24,1.93,78,White,Brown,13
Female,Asian,38,1.95,96,Auburn,Violet,51
Male,White,64,1.53,73,Black,Green,15
Male,Asian,22,1.91,88,Auburn,Gray,27
Female,White,43,1.9,63,Blond,Amber,52
Male,Asian,49,1.52,80,Auburn,Gray,27
Female,Black,72,1.5,85,Blond,Amber,40
Female,Asian,35,1.98,90,Gray,Blue,42
Male,White,51,2,110,White,Hazel,18
Male,Asian,24,1.54,110,White,Gray,57
Male,White,27,1.45,105,Red,Violet,54
Female,Black,48,1.55,97,Gray,Amber,67
Male,Black,24,1.47,64,Blond,Green,69
Female,Asian,67,1.54,101,Brown,Green,34
Male,Black,72,1.46,66,Gray,Amber,16
Female,White,21,1.78,92,Black,Green,22
Male,White,46,1.84,55,Gray,Hazel,28
Female,Asian,61,1.68,89,White,Violet,1
Female,White,47,2.01,87,Blond,Green,29
Female,Asian,54,1.82,104,Brown,Blue,64
Male,Asian,42,2.05,56,Brown,Violet,58
Female,Asian,74,1.84,75,White,Green,24
Male,Black,73,1.9,104,Blond,Gray,40
Female,Black,52,1.48,60,Gray,Amber,15
Male,Black,67,1.79,81,Red,Violet,31
Female,Asian,32,1.84,106,Red,Violet,18
Male,White,39,1.9,106,Gray,Green,20
Female,White,52,1.47,66,Red,Violet,23
Male,Asian,37,1.98,79,White,Violet,28
Male,Black,64,1.87,93,Black,Brown,30
Male,Asian,28,1.82,65,White,Violet,49
Female,White,57,1.48,54,Black,Blue,63
Male,White,64,1.98,97,White,Blue,63
Male,Black,49,1.45,105,Gray,Gray,35
Male,White,52,1.9,60,White,Green,16
Male,White,35,1.75,79,Black,Blue,17
Female,Black,52,1.84,99,Red,Gray,32
Male,Asian,74,1.95,70,Brown,Green,21
Male,Asian,22,1.53,52,Blond,Amber,57
Male,White,69,1.52,99,Blond,Blue,3
Male,Asian,38,1.95,68,White,Amber,16
Female,Asian,31,1.7,72,Red,Violet,29
Female,Black,48,1.86,81,Gray,Gray,3
Female,Black,23,1.95,60,Red,Amber,55
Female,Asian,63,1.53,78,Auburn,Brown,50
Male,White,38,1.46,96,White,Gray,41
Male,Asian,63,1.72,110,Blond,Amber,46
Female,White,65,1.74,85,Brown,Gray,66
Male,Black,68,1.74,84,White,Amber,56
Female,Asian,27,1.87,90,Auburn,Brown,5
Female,White,24,1.51,91,Red,Blue,6
Female,Black,67,1.72,108,Gray,Green,32
Female,White,50,1.45,63,Gray,Green,32
Male,Asian,45,1.86,77,Blond,Hazel,49
Female,Asian,42,1.92,65,Black,Violet,63
Male,Black,22,1.78,108,Blond,Violet,12
Female,Black,46,1.71,53,Red,Amber,5
Female,Asian,61,1.94,64,Auburn,Amber,7
Female,Black,67,1.67,89,Auburn,Brown,66
Female,Black,30,1.6,82,Black,Violet,44
Male,Black,29,1.95,76,Brown,Blue,59
Female,White,60,1.67,80,Auburn,Violet,57
Male,Asian,48,2.05,105,Blond,Brown,37
Male,White,36,1.99,74,Gray,Green,17
Female,Black,19,1.97,74,White,Brown,68
Male,White,23,1.87,80,Gray,Hazel,64
Female,Asian,24,1.78,59,White,Green,55
Female,Asian,38,1.99,97,Red,Green,58
Male,White,53,1.57,93,Gray,Brown,4
Female,Asian,22,1.98,81,Black,Blue,16
Male,White,33,1.48,51,Red,Brown,67
Male,White,33,1.98,86,Brown,Brown,14
Female,Asian,23,1.8,74,Black,Violet,68
Female,White,44,1.89,104,Blond,Amber,4
Female,Black,36,1.74,83,Brown,Brown,69
Male,White,57,1.66,104,Red,Gray,42
Female,Asian,43,2.05,90,Auburn,Amber,25
Male,White,49,1.51,65,Gray,Amber,34
Female,White,29,2.01,80,Blond,Brown,18
Female,White,35,1.55,71,Auburn,Violet,21
Male,Black,65,1.9,66,Black,Blue,46
Female,White,59,1.98,51,Black,Green,42
Male,White,71,1.67,60,Blond,Gray,4
Female,Asian,53,1.64,66,Auburn,Amber,13
Female,Black,29,1.75,87,Brown,Amber,36
Female,Black,54,1.65,95,White,Brown,9
Female,Asian,37,1.56,56,Gray,Brown,23
Male,Asian,46,1.63,100,Black,Green,26
Male,Asian,20,1.72,63,Auburn,Brown,56
Female,Asian,74,1.65,65,Red,Hazel,64
Male,Black,41,1.87,67,Brown,Amber,47
Female,White,32,1.99,69,Gray,Amber,61
Female,Asian,46,1.82,68,Brown,Gray,2
Male,White,39,1.94,74,Black,Blue,45
Male,White,37,1.89,102,Gray,Green,34
Female,Black,33,1.77,67,Brown,Brown,21
Female,Black,63,1.82,58,Auburn,Hazel,40
Female,Black,73,2.02,83,Brown,Hazel,48
Male,Asian,45,1.75,71,Gray,Violet,20
Female,White,56,1.66,56,White,Green,16
Female,Black,73,1.91,89,White,Blue,12
Male,White,42,1.58,103,Black,Violet,54
Male,White,62,1.65,66,Blond,Green,58
Female,Asian,24,1.88,62,White,Brown,25
Male,Asian,32,1.48,85,Brown,Gray,39
Female,Asian,48,1.94,102,White,Blue,30
Female,Black,37,1.93,64,Auburn,Brown,38
Female,Asian,28,1.8,88,Red,Amber,24
Male,Black,20,1.81,94,Black,Brown,27
Female,Black,47,1.72,84,Red,Gray,6
Female,White,65,1.94,110,Black,Hazel,46
Female,White,64,1.77,63,Red,Hazel,54
Male,Black,56,1.73,56,Black,Blue,5
Female,Asian,59,1.59,77,Gray,Violet,51
Female,Asian,54,1.53,57,Blond,Amber,20
Male,Asian,51,1.61,106,Gray,Brown,50
Female,Asian,28,1.59,68,Blond,Hazel,13
Female,Asian,39,1.84,108,Red,Gray,10
Female,Black,64,2.05,57,Brown,Violet,43
Female,Asian,29,1.83,105,Blond,Blue,64
Male,Black,39,1.58,109,White,Blue,44
Male,Asian,64,1.95,109,Auburn,Brown,31
Female,Black,36,1.51,75,Gray,Violet,67
Male,Black,63,1.46,80,Auburn,Violet,69
Male,Black,42,1.94,58,Auburn,Green,48
Male,Black,56,1.52,103,Black,Blue,46
Male,Black,26,1.94,85,Brown,Violet,41
Male,Asian,43,1.92,106,White,Hazel,51
Female,White,37,1.73,88,Red,Gray,48
Female,White,72,1.97,109,Brown,Brown,26
Male,Black,52,2.04,61,Brown,Green,67
Female,Asian,53,1.97,104,Blond,Blue,39
Female,Black,28,1.71,81,Auburn,Amber,48
Male,White,31,1.84,75,White,Violet,54
Female,Black,46,1.89,81,Gray,Hazel,31
Male,Black,63,1.71,91,White,Green,16
Female,White,63,1.76,63,Auburn,Gray,23
Male,White,31,1.88,66,Red,Hazel,67
Female,White,54,1.98,52,Gray,Green,10
Female,White,21,1.65,94,White,Green,56
Male,White,70,1.8,110,Auburn,Amber,61
Male,Asian,28,1.88,71,Red,Amber,24
Male,White,56,1.87,78,Gray,Gray,7
Male,Asian,34,1.45,97,Blond,Green,64
Female,Black,43,1.84,52,Black,Violet,19
Female,White,37,1.61,95,Gray,Green,33
Male,Black,47,1.83,74,Blond,Violet,61
Female,Black,48,1.87,68,White,Green,61
Male,Black,25,1.92,73,Auburn,Hazel,8
Female,White,28,1.45,99,Red,Gray,7
Female,White,40,1.73,68,Black,Gray,64
Female,Black,30,1.83,87,Brown,Blue,24
Female,Black,65,1.52,84,White,Amber,42
Male,Asian,54,1.76,60,Gray,Blue,24
Female,Asian,66,1.9,56,Auburn,Hazel,22
Male,Asian,74,1.91,98,Brown,Green,16
Male,Black,39,2.03,64,Gray,Gray,44
Female,Black,53,1.71,76,Red,Violet,63
Female,Asian,20,1.76,62,White,Brown,5
Male,Asian,56,1.86,77,Red,Amber,41
Male,Asian,73,1.45,52,Black,Gray,62
Female,Asian,31,1.62,81,White,Violet,7
Female,Asian,19,1.82,55,Auburn,Brown,60
Male,Black,38,1.73,98,Red,Green,52
Female,Black,27,1.89,76,White,Amber,46
Male,White,23,1.95,51,White,Violet,64
Male,Black,65,1.81,51,White,Brown,57
Female,Asian,30,1.5,83,Auburn,Gray,21
Female,Black,21,1.89,61,White,Green,1
Male,White,37,1.54,68,Auburn,Amber,43
Female,Black,26,1.98,84,Red,Violet,1
Male,White,22,1.78,99,White,Brown,24
Female,Black,50,2.01,93,Red,Violet,14
Male,Black,46,1.61,105,Red,Amber,46
Male,White,44,2.04,92,Brown,Amber,54
Male,Black,73,1.86,107,Auburn,Green,42
Male,Black,39,2,75,Red,Violet,54
Female,White,64,1.88,93,White,Hazel,30
Male,Black,41,1.69,78,Black,Amber,12
Male,Black,22,1.57,89,White,Gray,18
Female,Black,38,1.62,55,Gray,Hazel,2
Female,Asian,43,1.87,51,Brown,Blue,38
Male,Black,31,1.67,92,Red,Gray,26
Male,Asian,40,1.63,53,Auburn,Hazel,65
Female,White,23,1.99,110,Brown,Violet,2
Female,Asian,47,1.86,102,Gray,Gray,54
Male,White,40,1.76,101,Auburn,Violet,50
Male,White,23,1.58,88,Auburn,Violet,43
Male,Asian,60,1.69,75,Blond,Amber,12
Male,Asian,36,1.54,67,Black,Hazel,31
Male,White,49,1.75,71,Black,Hazel,35
Female,Asian,47,1.88,61,Blond,Violet,41
Female,Black,66,1.49,51,Black,Brown,42
Female,Asian,47,1.84,84,Gray,Blue,44
Female,Asian,66,1.83,68,Brown,Blue,8
Female,White,42,2.05,101,Red,Hazel,64
Male,Black,56,1.96,109,Brown,Blue,14
Male,White,64,1.48,64,Gray,Green,50
Male,Black,60,1.63,74,Gray,Gray,27
Male,Asian,55,1.94,65,Red,Hazel,23
Female,Black,56,1.97,92,Gray,Green,11
Male,Asian,26,1.74,52,Brown,Gray,53
Female,Black,44,1.67,81,Blond,Amber,39
Female,Asian,70,2.05,80,White,Hazel,58
Male,Black,58,1.6,66,Red,Amber,4
Male,Asian,40,1.88,59,Brown,Amber,44
Female,White,70,1.88,54,Red,Hazel,64
Female,White,59,1.72,59,Blond,Violet,27
Female,Black,48,1.82,74,Auburn,Violet,52
Female,Black,61,1.9,58,Brown,Green,50
Male,Asian,52,1.45,75,Gray,Blue,29
Female,Asian,63,1.53,97,Gray,Violet,40
Male,Asian,69,1.78,104,Gray,Violet,17
Male,White,51,1.95,76,Brown,Amber,21
Female,Asian,68,1.53,86,White,Green,23
Female,Asian,63,2.01,53,Black,Green,34
Male,Asian,24,1.9,105,Blond,Gray,68
Male,Asian,52,1.89,68,Brown,Blue,7
Male,White,31,1.57,106,Blond,Hazel,13
Male,Black,38,1.55,73,Gray,Brown,67
Female,White,27,1.56,87,Black,Gray,42
Male,Asian,21,1.83,107,Brown,Brown,36
Male,Asian,67,1.63,108,White,Green,24
Male,Asian,23,1.65,58,Auburn,Violet,13
Female,Black,58,1.53,52,Brown,Green,67
Male,White,41,1.98,96,Brown,Amber,4
Male,Black,36,1.59,55,Auburn,Blue,13
Male,Black,42,1.45,90,Blond,Brown,47
Male,Black,48,1.56,109,Auburn,Amber,14
Female,Black,25,1.99,83,Brown,Hazel,39
Female,White,72,1.88,54,White,Violet,15
Female,Asian,57,1.8,58,Gray,Violet,51
Male,White,56,1.6,91,Blond,Blue,60
Female,Asian,27,1.84,107,Red,Gray,69
Female,Asian,67,1.64,91,Black,Violet,59
Female,White,58,1.45,52,Gray,Amber,9
Female,Black,25,1.91,73,Blond,Gray,13
Female,White,65,1.6,87,Black,Brown,5
Female,Asian,55,1.81,58,Red,Amber,5
Female,Black,52,1.69,72,Auburn,Amber,25
Male,Black,43,1.5,105,Gray,Violet,63
Male,Black,47,1.69,75,Brown,Blue,62
Male,Asian,34,1.53,76,Brown,Violet,16
Male,Asian,21,2.01,50,Red,Hazel,28
Female,Black,48,1.88,89,Gray,Gray,62
Male,Black,39,1.79,84,Blond,Brown,64
Male,Black,53,1.88,109,Brown,Green,29
Female,Asian,26,1.72,60,Brown,Brown,17
Male,Asian,25,1.9,69,White,Gray,61
Female,Black,38,1.82,76,Red,Blue,25
Female,Asian,31,1.45,81,Brown,Green,67
Male,Asian,68,1.77,108,Blond,Hazel,54
Male,Asian,70,1.91,82,Gray,Green,24
Male,Asian,47,1.86,99,Blond,Gray,32
Female,Black,67,1.56,81,Blond,Green,45
Male,Black,53,1.9,93,Gray,Amber,64
Female,White,40,1.58,78,Red,Brown,14
Male,White,54,1.85,95,Black,Brown,61
Male,White,60,2.01,69,Brown,Hazel,62
Female,White,20,1.87,106,Gray,Green,10
Female,Black,42,1.58,65,Gray,Brown,18
Male,White,60,1.81,91,Brown,Green,67
Female,Asian,54,1.69,50,Brown,Green,32
Male,Asian,39,1.76,90,Black,Amber,21
Male,Asian,29,1.53,78,White,Violet,42
Female,White,68,1.65,82,Brown,Gray,53
Female,Black,33,1.56,102,Blond,Brown,46
Male,White,22,1.72,99,White,Gray,43
Female,White,34,1.73,93,Auburn,Brown,34
Female,Asian,38,1.76,96,Red,Green,69
Male,Asian,61,1.84,62,Brown,Green,8
Male,Black,33,1.95,85,Brown,Hazel,10
